timestamp,heart_rate,hrv_sdnn,resp_rate,resting_hr,steps,distance_km,active_energy_kcal,physical_effort
2026-07-26 16:49:25+09:00,81.0,,,,783.0,0.456032,21.801,1.8
2026-07-26 16:52:05+09:00,91.0,,,,810.0,0.57689,,4.1
2026-07-26 16:54:26+09:00,144.0,,,,,,,4.8
2026-07-26 16:56:56+09:00,146.0,,,,71.0,0.041514,0.639,3.1
2026-07-26 17:00:00+09:00,106.0,,,,71.0,0.041514,3.53,1.7
2026-07-26 17:07:22+09:00,88.0,,,,,,,
2026-07-26 17:11:48+09:00,70.0,,,,,,,
